reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.35,24.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.4,50.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.4,42.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.4,33.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.4,26.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.45,52.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.45,43.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.45,35.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.45,27.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.5,53.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.5,45.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.5,36.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.5,28.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.55,55.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.55,46.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.55,38.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.55,30.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.6,56.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.6,48.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.6,39.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.6,31.0
2026-02-14,wk inc rsv hosp,0,2026-02-14,05,quantile,0.65,57.0
2026-02-14,wk inc rsv hosp,1,2026-02-21,05,quantile,0.65,50.0
2026-02-14,wk inc rsv hosp,2,2026-02-28,05,quantile,0.65,41.0
2026-02-14,wk inc rsv hosp,3,2026-03-07,05,quantile,0.65,32.0
